idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
810,40.525000000000006,14.468361276866972,-3.817810618127784,-15,-0.4144908176257739,-1.3520504143357883,0,-0.15866333570524122,0.08373395662044368,0,0,70,0,0,0
811,40.575,14.447438501964871,-3.885202570298478,-15,-0.422418266424802,-1.3436030379317578,0,-0.15843389180384482,0.08521202752653675,0,0,70,0,0,0
812,40.625,14.42611964323817,-3.9521684662250847,-15,-0.430334134413673,-1.335008320313588,0,-0.15820010435727233,0.08668075397355927,0,0,70,0,0,0
813,40.675,14.404405285154148,-4.0187009623424705,-15,-0.43823820457486634,-1.3262672039889207,0,-0.15796197977492463,0.08813997489910508,0,0,70,0,0,0
814,40.725,14.382296023022896,-4.084792762612703,-15,-0.44613026021430807,-1.3173806475196619,0,-0.15771952458510752,0.0895895302831562,0,0,70,0,0,0
815,40.775000000000006,14.359792462981009,-4.150436619325083,-15,-0.4540100849673046,-1.308349625416872,0,-0.1574727454348524,0.0910292611656295,0,0,70,0,0,0
816,40.825,14.336895221974952,-4.215625333890979,-15,-0.46187746280447983,-1.2991751280338952,0,-0.15722164908973443,0.09245900966380934,0,0,70,0,0,0
817,40.875,14.313604927744151,-4.280351757633239,-15,-0.4697321780376969,-1.2898581614577564,0,-0.15696624243368668,0.0938786189896613,0,0,70,0,0,0
818,40.925,14.289922218803795,-4.344608792570089,-15,-0.4775740153259688,-1.2803997473988342,0,-0.15670653246881172,0.09528793346702505,0,0,70,0,0,0
819,40.975,14.265847744427305,-4.4083893921935475,-15,-0.4854027596813665,-1.270800923078815,0,-0.15644252631518937,0.09668679854868684,0,0,70,0,0,0
820,41.025000000000006,14.241382164628558,-4.471686562242119,-15,-0.49321819647490805,-1.2610627411169557,0,-0.15617423121068166,0.09807506083332657,0,0,70,0,0,0
821,41.075,14.216526150143785,-4.534493361467811,-15,-0.5010201114424455,-1.2511862694146478,0,-0.1559016545107345,0.09945256808234039,0,0,70,0,0,0
822,41.125,14.191280382413177,-4.596802902397327,-15,-0.5088082906905399,-1.2411725910383098,0,-0.15562480368817574,0.10081916923653553,0,0,70,0,0,0
823,41.175,14.165645553562216,-4.658608352087325,-15,-0.516582520702321,-1.2310228041006226,0,-0.1553436863330106,0.10217471443269488,0,0,70,0,0,0
824,41.225,14.139622366382676,-4.7199029328737785,-15,-0.5243425883433483,-1.2207380216400983,0,-0.15505831015221333,0.10351905502001248,0,0,70,0,0,0
825,41.275000000000006,14.113211534313383,-4.780679923115175,-15,-0.5320882808674466,-1.2103193714990337,0,-0.15476868296951604,0.10485204357639347,0,0,70,0,0,0
826,41.325,14.086413781420637,-4.84093265792963,-15,-0.5398193859225418,-1.1997679961998253,0,-0.15447481272519434,0.10617353392462107,0,0,70,0,0,0
827,41.375,14.059229842378372,-4.900654529925792,-15,-0.5475356915564845,-1.1890850528196768,0,-0.15417670747584936,0.10748338114838689,0,0,70,0,0,0
828,41.425,14.031660462448011,-4.959838989927388,-15,-0.5552369862228568,-1.1782717128637168,0,-0.15387437539418714,0.1087814416081821,0,0,70,0,0,0
829,41.475,14.003706397458027,-5.018479547691436,-15,-0.5629230587867764,-1.1673291621365254,0,-0.15356782476879438,0.11006757295704962,0,0,70,0,0,0
830,41.525000000000006,13.975368413783233,-5.0765697726199575,-15,-0.570593698530681,-1.1562586006121014,0,-0.15325706400391131,0.11134163415619362,0,0,70,0,0,0
831,41.575,13.94664728832377,-5.134103294465166,-15,-0.5782486951601065,-1.145061242302271,0,-0.15294210161920138,0.11260348549044616,0,0,70,0,0,0
832,41.625,13.917543808483797,-5.191073804028052,-15,-0.5858878388094545,-1.1337383151235538,0,-0.15262294624951736,0.11385298858358876,0,0,70,0,0,0
833,41.675,13.888058772149922,-5.247475053850239,-15,-0.5935109200477414,-1.122291060762515,0,-0.15229960664466505,0.11509000641352651,0,0,70,0,0,0
834,41.725,13.858192987669302,-5.303300858899106,-15,-0.6011177298843461,-1.1107207345395917,0,-0.1519720916691629,0.11631440332731464,0,0,70,0,0,0
835,41.775000000000006,13.82794727382751,-5.358545097246024,-15,-0.6087080597747333,-1.0990286052714417,0,-0.1516404103019995,0.11752604505603369,0,0,70,0,0,0
836,41.825,13.797322459826063,-5.4132017107377175,-15,-0.6162817016261756,-1.0872159551317961,0,-0.15130457163638705,0.11872479872951426,0,0,70,0,0,0
837,41.875,13.766319385259715,-5.467264705660589,-15,-0.6238384478034551,-1.0752840795108607,0,-0.15096458487951225,0.11991053289090724,0,0,70,0,0,0
838,41.925,13.734938900093416,-5.520728153398005,-15,-0.6313780911345573,-1.0632342868732578,0,-0.1506204593522838,0.12108311751109971,0,0,70,0,0,0
839,41.975,13.703181864639015,-5.573586191080455,-15,-0.6389004249163536,-1.0510678986145365,0,-0.15027220448907677,0.12224242400297451,0,0,70,0,0,0
840,42.025000000000006,13.67104914953168,-5.625833022228446,-15,-0.6464052429202627,-1.0387862489162738,0,-0.1499198298374742,0.12338832523551048,0,0,70,0,0,0
841,42.075,13.638541635706027,-5.677462917388176,-15,-0.6538923393979079,-1.0263906845997597,0,-0.14956334505800517,0.12452069554772438,0,0,70,0,0,0
842,42.125,13.605660214371975,-5.728470214759816,-15,-0.6613615090867564,-1.013882564978309,0,-0.14920275992388002,0.1256394107624506,0,0,70,0,0,0
843,42.175000000000004,13.572405786990291,-5.77884932081842,-15,-0.6688125472157495,-1.0012632617081894,0,-0.14883808432072226,0.1267443481999594,0,0,70,0,0,0
844,42.225,13.53877926524791,-5.8285947109272795,-15,-0.6762452495109117,-0.9885341586382131,0,-0.1484693282462979,0.12783538669140895,0,0,70,0,0,0
845,42.275000000000006,13.504781571032902,-5.8777009299437974,-15,-0.6836594122009565,-0.9756966516579737,0,-0.14809650181024087,0.12891240659213402,0,0,70,0,0,0
846,42.325,13.470413636409235,-5.926162592817678,-15,-0.6910548320228675,-0.962752148544778,0,-0.14771961523377633,0.1299752897947655,0,0,70,0,0,0
847,42.375,13.435676403591192,-5.9739743851814735,-15,-0.698431306227475,-0.9497020688092639,0,-0.14733867884944007,0.13102391974218258,0,0,70,0,0,0
848,42.425000000000004,13.400570824917562,-6.021131063933361,-15,-0.7057886325850119,-0.9365478435397351,0,-0.14695370310079559,0.13205818144029455,0,0,70,0,0,0
849,42.475,13.365097862825518,-6.067627457812105,-15,-0.7131266093906594,-0.9232909152452285,0,-0.14656469854214746,0.13307796147065107,0,0,70,0,0,0
850,42.525000000000006,13.32925848982423,-6.113458467964158,-15,-0.7204450354700778,-0.9099327376973212,0,-0.1461716758382521,0.13408314800288013,0,0,70,0,0,0
851,42.575,13.29305368846822,-6.158619068502782,-15,-0.7277437101849185,-0.8964747757707154,0,-0.14577464576402563,0.1350736308069509,0,0,70,0,0,0
852,42.625,13.2564844513304,-6.203104307059216,-15,-0.7350224334383273,-0.8829185052825941,0,-0.14537361920424796,0.13604930126526218,0,0,70,0,0,0
853,42.675000000000004,13.21955178097488,-6.246909305325749,-15,-0.7422810056804293,-0.869265412830781,0,-0.14496860715326484,0.1370100523845535,0,0,70,0,0,0
854,42.725,13.182256689929481,-6.29002925959068,-15,-0.7495192279137997,-0.8555169956307214,0,-0.14455962071468628,0.13795577880763782,0,0,70,0,0,0
855,42.775000000000006,13.144600200657951,-6.332459441265115,-15,-0.7567369016989203,-0.8416747613512895,0,-0.14414667110108195,0.13888637682495564,0,0,70,0,0,0
856,42.825,13.10658334553198,-6.3741951974014786,-15,-0.7639338291596174,-0.8277402279494642,0,-0.14372976963367434,0.13980174438594728,0,0,70,0,0,0
857,42.875,13.068207166802843,-6.4152319512038,-15,-0.77110981298849,-0.8137149235038585,0,-0.1433089277420276,0.14070178111024464,0,0,70,0,0,0
858,42.925000000000004,13.029472716572869,-6.455565202529578,-15,-0.7782646564523165,-0.7996003860471568,0,-0.14288415696373477,0.1415863882986783,0,0,70,0,0,0
859,42.975,12.99038105676658,-6.495190528383288,-15,-0.7853981633974478,-0.7853981633974491,0,-0.1424554689441014,0.14245546894410135,0,0,70,0,0,0
860,43.025000000000006,12.950933259101577,-6.5341035834014205,-15,-0.7925101382551895,-0.7711098129884905,0,-0.14202287543582606,0.14330892774202758,0,0,70,0,0,0
861,43.075,12.911130405059154,-6.5723001003289765,-15,-0.7996003860471571,-0.75673690169892,0,-0.14158638829867828,0.14414667110108198,0,0,70,0,0,0
862,43.125,12.870973585854667,-6.609775890487443,-15,-0.806668712390626,-0.7422810056804285,0,-0.14114601949917344,0.14496860715326487,0,0,70,0,0,0
863,43.175000000000004,12.830463902407597,-6.6465268442341126,-15,-0.8137149235038587,-0.7277437101849175,0,-0.14070178111024462,0.1457746457640257,0,0,70,0,0,0
864,43.225,12.789602465311384,-6.682548931412758,-15,-0.8207388262114179,-0.7131266093906597,0,-0.14025368531091173,0.14656469854214743,0,0,70,0,0,0
865,43.275000000000006,12.748390394802959,-6.717838201795597,-15,-0.8277402279494639,-0.6984313062274746,0,-0.1398017443859473,0.14733867884944007,0,0,70,0,0,0
866,43.325,12.706828820732056,-6.752390785516452,-15,-0.8347189367710306,-0.6836594122009563,0,-0.13934597072554022,0.1480965018102409,0,0,70,0,0,0
867,43.375,12.664918882530225,-6.786202893495148,-15,-0.8416747613512905,-0.6688125472157487,0,-0.13888637682495558,0.14883808432072235,0,0,70,0,0,0
868,43.425000000000004,12.622661729179589,-6.819270817853017,-15,-0.8486075109927987,-0.6538923393979065,0,-0.13842297528419228,0.14956334505800523,0,0,70,0,0,0
869,43.475,12.580058519181364,-6.851590932319504,-15,-0.855516995630721,-0.6389004249163548,0,-0.13795577880763785,0.15027220448907672,0,0,70,0,0,0
870,43.525000000000006,12.537110420524053,-6.883159692629859,-15,-0.8624030258380486,-0.6238384478034541,0,-0.1374848002037194,0.1509645848795123,0,0,70,0,0,0
871,43.575,12.49381861065149,-6.913973636913756,-15,-0.8692654128307825,-0.6087080597747326,0,-0.1370100523845534,0.15164041030199954,0,0,70,0,0,0
872,43.625,12.450184276430512,-6.944029386074961,-15,-0.8761039684731166,-0.5935109200477418,0,-0.13653154836559123,0.15229960664466505,0,0,70,0,0,0
873,43.675000000000004,12.406208614118423,-6.973323644161889,-15,-0.8829185052825953,-0.578248695160105,0,-0.1360493012652621,0.15294210161920144,0,0,70,0,0,0
874,43.725,12.361892829330234,-7.001853198729014,-15,-0.8897088364352477,-0.562923058786776,0,-0.13556332430461404,0.1535678247687944,0,0,70,0,0,0
875,43.775000000000006,12.317238137005562,-7.029614921189186,-15,-0.8964747757707155,-0.5475356915564846,0,-0.13507363080695087,0.15417670747584936,0,0,70,0,0,0
876,43.825,12.272245761375352,-7.056605767156691,-15,-0.9032161377973558,-0.5320882808674463,0,-0.13458023419746712,0.15476868296951604,0,0,70,0,0,0
877,43.875,12.226916935928314,-7.082822776781108,-15,-0.9099327376973215,-0.516582520702321,0,-0.1340831480028801,0.1553436863330106,0,0,70,0,0,0
878,43.925000000000004,12.181252903377091,-7.1082630750718945,-15,-0.9166243913316341,-0.5010201114424448,0,-0.13358238585105897,0.15590165451073454,0,0,70,0,0,0
879,43.975,12.135254915624213,-7.132923872213651,-15,-0.9232909152452282,-0.48540275968136687,0,-0.13307796147065112,0.15644252631518935,0,0,70,0,0,0
880,44.025000000000006,12.088924233727736,-7.156802463872077,-15,-0.9299321266719843,-0.46973217803769657,0,-0.13256988869070563,0.1569662424336867,0,0,70,0,0,0
881,44.075,12.042262127866717,-7.179896231490505,-15,-0.9365478435397361,-0.45401008496730394,0,-0.1320581814402945,0.1574727454348524,0,0,70,0,0,0
882,44.125,11.995269877306356,-7.202202642577074,-15,-0.9431378844752631,-0.43823820457486595,0,-0.13154285374813046,0.15796197977492463,0,0,70,0,0,0
883,44.175000000000004,11.947948770362945,-7.223719250982436,-15,-0.9497020688092642,-0.422418266424802,0,-0.13102391974218255,0.15843389180384482,0,0,70,0,0,0
884,44.225,11.900300104368528,-7.244443697168013,-15,-0.9562402165813105,-0.4065520053516021,0,-0.13050139364928862,0.15888842977114107,0,0,70,0,0,0
885,44.275000000000006,11.852325185635355,-7.264373708464734,-15,-0.9627521485447782,-0.39064116126959064,0,-0.12997528979476547,0.159325543831603,0,0,70,0,0,0
886,44.325,11.80402532942006,-7.28350709932227,-15,-0.9692376861717622,-0.37468747898212157,0,-0.12944562260201609,0.15974518605074814,0,0,70,0,0,0
887,44.375,11.755401859887593,-7.301841771548703,-15,-0.9756966516579738,-0.3586927079902353,0,-0.12891240659213402,0.1601473104100782,0,0,70,0,0,0
888,44.425000000000004,11.706456110074946,-7.319375714540605,-15,-0.9821288679276096,-0.3426586023008212,0,-0.12837565638350565,0.1605318728121256,0,0,70,0,0,0
889,44.475,11.657189421854564,-7.336107005503542,-15,-0.9885341586382121,-0.3265869202342533,0,-0.127835386691409,0.1608988310852894,0,0,70,0,0,0
890,44.525000000000006,11.60760314589759,-7.352033809662915,-15,-0.9949123481855024,-0.310479424231579,0,-0.1272916123276106,0.16124814498845969,0,0,70,0,0,0
891,44.575,11.557698641636838,-7.367154380465165,-15,-1.0012632617081896,-0.2943378806612552,0,-0.1267443481999594,0.16157977621543052,0,0,70,0,0,0
892,44.625,11.507477277229492,-7.381467059769315,-15,-1.007586725092773,-0.2781640596254292,0,-0.12619360931197776,0.1618936883991008,0,0,70,0,0,0
893,44.675000000000004,11.45694042951963,-7.394970278028787,-15,-1.0138825649783092,-0.2619597347658412,0,-0.1256394107624506,0.16218984711546203,0,0,70,0,0,0
894,44.725,11.406089484000466,-7.407662554463532,-15,-1.0201506087611667,-0.24572668306931955,0,-0.12508176774501115,0.16246821988737356,0,0,70,0,0,0
895,44.775000000000006,11.354925834776346,-7.419542497222412,-15,-1.0263906845997606,-0.22946668467291004,0,-0.1245206955477243,0.16272877618812412,0,0,70,0,0,0
896,44.825,11.303450884524567,-7.430608803535827,-15,-1.032602621419258,-0.21318152266867157,0,-0.12395620955266785,0.16297148744477893,0,0,70,0,0,0
897,44.875,11.25166604445689,-7.440860259858584,-15,-1.0387862489162738,-0.19687298290813515,0,-0.12338832523551045,0.16319632704131376,0,0,70,0,0,0
898,44.925000000000004,11.199572734280867,-7.450295742002974,-15,-1.0449413975635369,-0.18054285380646592,0,-0.12281705816508759,0.163403270321533,0,0,70,0,0,0
899,44.975,11.147172382160917,-7.45891421526205,-15,-1.0510678986145359,-0.16419292614634656,0,-0.1222424240029746,0.16359229459177402,0,0,70,0,0,0
900,45.025000000000006,11.09446642467915,-7.4667147345231,-15,-1.0571655841081522,-0.14782499288158638,0,-0.12166443850305717,0.16376337912339542,0,0,70,0,0,0
901,45.075,11.041456306796011,-7.473696444371283,-15,-1.0632342868732576,-0.13144084894051908,0,-0.12108311751109974,0.16391650515505043,0,0,70,0,0,0
902,45.125,10.988143481810681,-7.4798585791834356,-15,-1.0692738405332982,-0.11504229102916451,0,-0.12049847696431115,0.16405165589474405,0,0,70,0,0,0
903,45.175000000000004,10.934529411321172,-7.485200463212037,-15,-1.0752840795108614,-0.09863111743418841,0,-0.11991053289090718,0.1641688165216747,0,0,70,0,0,0
904,45.225,10.880615565184312,-7.4897215106593045,-15,-1.0812648390322086,-0.08220912782571398,0,-0.11931930140967162,0.16426797418785932,0,0,70,0,0,0
905,45.275000000000006,10.826403421475433,-7.493421225741438,-15,-1.0872159551317964,-0.06577812305996217,0,-0.11872479872951425,0.16434911801954244,0,0,70,0,0,0
906,45.325,10.771894466447833,-7.496299202742987,-15,-1.0931372646567714,-0.04933990498176339,0,-0.11812704114902627,0.16441223911838854,0,0,70,0,0,0
907,45.375,10.717090194492048,-7.498355126061341,-15,-1.0990286052714415,-0.03289627622697316,0,-0.11752604505603369,0.1644573305624577,0,0,70,0,0,0
908,45.425000000000004,10.661992108094884,-7.499588770241341,-15,-1.1048898154617277,-0.0164490400247873,0,-0.11692182692714807,0.16448438740696503,0,0,70,0,0,0
909,45.475,10.606601717798213,-7.5,-15,-1.1107207345395913,-2.885506040582684e-16,0,-0.11631440332731466,0.16449340668482262,0,0,70,0,0,0
910,45.525000000000006,10.550920542157563,-7.499588770241341,-15,-1.1165212026474411,0.01644904002478672,0,-0.11570379090935823,0.16448438740696503,0,0,70,0,0,0
911,45.575,10.494950107700479,-7.498355126061341,-15,-1.1222910607625145,0.03289627622697397,0,-0.11509000641352654,0.1644573305624577,0,0,70,0,0,0
912,45.625,10.438691948884712,-7.4962992027429864,-15,-1.1280301507012356,0.0493399049817642,0,-0.11447306666703178,0.1644122391183885,0,0,70,0,0,0
913,45.675000000000004,10.382147608056101,-7.493421225741438,-15,-1.133738315123554,0.06577812305996159,0,-0.11385298858358872,0.16434911801954244,0,0,70,0,0,0
914,45.725,10.325318635406308,-7.489721510659304,-15,-1.1394153975372598,0.0822091278257148,0,-0.11322978916295118,0.16426797418785932,0,0,70,0,0,0
915,45.775000000000006,10.268206588930328,-7.485200463212037,-15,-1.145061242302271,0.09863111743418922,0,-0.11260348549044612,0.1641688165216747,0,0,70,0,0,0
916,45.825,10.210813034383769,-7.4798585791834356,-15,-1.1506756946349,0.11504229102916391,0,-0.11197409473650514,0.16405165589474405,0,0,70,0,0,0
917,45.875,10.153139545239906,-7.473696444371282,-15,-1.156258600612102,0.1314408489405213,0,-0.11134163415619354,0.16391650515505043,0,0,70,0,0,0
918,45.925000000000004,10.0951877026466,-7.4667147345231,-15,-1.1618098071756875,0.1478249928815858,0,-0.11070612108873783,0.16376337912339542,0,0,70,0,0,0
919,45.975,10.036959095382874,-7.458914215262051,-15,-1.167329162136525,0.16419292614634456,0,-0.11006757295704964,0.16359229459177405,0,0,70,0,0,0
920,46.025000000000006,9.978455319815415,-7.450295742002973,-15,-1.1728165141787108,0.1805428538064667,0,-0.1094260072672486,0.16340327032153298,0,0,70,0,0,0
921,46.075,9.919677979854777,-7.440860259858584,-15,-1.1782717128637166,0.1968729829081359,0,-0.10878144160818211,0.16319632704131376,0,0,70,0,0,0
922,46.125,9.860628686911435,-7.430608803535827,-15,-1.1836946086345146,0.21318152266867238,0,-0.1081338936509434,0.16297148744477893,0,0,70,0,0,0
923,46.175000000000004,9.80130905985158,-7.4195424972224115,-15,-1.1890850528196777,0.22946668467291084,0,-0.10748338114838683,0.1627287761881241,0,0,70,0,0,0
924,46.225,9.741720724952756,-7.407662554463533,-15,-1.194442897637455,0.24572668306931902,0,-0.10682992193464126,0.1624682198873736,0,0,70,0,0,0
925,46.275000000000006,9.681865315859257,-7.3949702780287865,-15,-1.1997679961998255,0.26195973476584195,0,-0.10617353392462103,0.16218984711546203,0,0,70,0,0,0
926,46.325,9.621744473537367,-7.381467059769314,-15,-1.2050602025165218,0.27816405962543,0,-0.10551423511353511,0.16189368839910076,0,0,70,0,0,0
927,46.375,9.561359846230348,-7.367154380465165,-15,-1.2103193714990337,0.29433788066125466,0,-0.10485204357639345,0.16157977621543052,0,0,70,0,0,0
928,46.425000000000004,9.500713089413248,-7.352033809662912,-15,-1.2155453589645888,0.3104794242315811,0,-0.1041869774675114,0.16124814498845963,0,0,70,0,0,0
